"Year","Location Description","Data Source","Topic Description","Measure Description","Response","Data Value Type","Data Value","Low Confidence Limit","High Confidence Limit","Sample Size","Gender","Age","Race","Education"
"2014","Vermont","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","30.0","25.1","34.9","453","Female","All Ages","All Races","All Grades"
"2013","Vermont","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","75.3","71.7","78.9","879","Overall","All Ages","All Races","All Grades"
"2013","Vermont","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","76.0","70.8","81.2","419","Male","All Ages","All Races","All Grades"
"2013","Vermont","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","74.4","69.5","79.3","460","Female","All Ages","All Races","All Grades"
"2013","Vermont","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","24.7","21.1","28.3","879","Overall","All Ages","All Races","All Grades"
"2013","Vermont","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","24.0","18.8","29.2","419","Male","All Ages","All Races","All Grades"
"2013","Vermont","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","25.6","20.7","30.5","460","Female","All Ages","All Races","All Grades"
"2016","Virginia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","72.9","69.8","76.0","1262","Overall","All Ages","All Races","All Grades"
"2016","Virginia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","72.9","68.6","77.2","605","Male","All Ages","All Races","All Grades"
"2016","Virginia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","72.9","68.5","77.3","657","Female","All Ages","All Races","All Grades"
"2016","Virginia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","27.1","24.0","30.2","1262","Overall","All Ages","All Races","All Grades"
"2016","Virginia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","27.1","22.8","31.4","605","Male","All Ages","All Races","All Grades"
"2016","Virginia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","27.1","22.7","31.5","657","Female","All Ages","All Races","All Grades"
"2015","Virginia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","71.4","68.0","74.8","1247","Overall","All Ages","All Races","All Grades"
"2015","Virginia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","68.3","63.2","73.4","576","Male","All Ages","All Races","All Grades"
"2015","Virginia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","75.2","71.0","79.4","671","Female","All Ages","All Races","All Grades"
"2015","Virginia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","28.6","25.2","32.0","1247","Overall","All Ages","All Races","All Grades"
"2015","Virginia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","31.7","26.6","36.8","576","Male","All Ages","All Races","All Grades"
"2015","Virginia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","24.8","20.6","29.0","671","Female","All Ages","All Races","All Grades"
"2014","Virginia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","71.6","68.5","74.7","1457","Overall","All Ages","All Races","All Grades"
"2014","Virginia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","69.3","64.9","73.7","680","Male","All Ages","All Races","All Grades"
"2014","Virginia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","74.4","70.3","78.5","777","Female","All Ages","All Races","All Grades"
"2014","Virginia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","28.4","25.3","31.5","1457","Overall","All Ages","All Races","All Grades"
"2014","Virginia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","30.7","26.3","35.1","680","Male","All Ages","All Races","All Grades"
"2014","Virginia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","25.6","21.5","29.7","777","Female","All Ages","All Races","All Grades"
"2013","Virginia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","70.5","67.3","73.7","1393","Overall","All Ages","All Races","All Grades"
"2013","Virginia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","68.8","64.1","73.5","627","Male","All Ages","All Races","All Grades"
"2013","Virginia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","72.7","68.6","76.8","766","Female","All Ages","All Races","All Grades"
"2013","Virginia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","29.5","26.3","32.7","1393","Overall","All Ages","All Races","All Grades"
"2013","Virginia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","31.2","26.5","35.9","627","Male","All Ages","All Races","All Grades"
"2013","Virginia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","27.3","23.2","31.4","766","Female","All Ages","All Races","All Grades"
"2016","Washington","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","65.9","62.9","68.9","1603","Overall","All Ages","All Races","All Grades"
"2016","Washington","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","63.9","59.8","68.0","797","Male","All Ages","All Races","All Grades"
"2016","Washington","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","68.5","64.4","72.6","806","Female","All Ages","All Races","All Grades"
"2016","Washington","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","34.1","31.1","37.1","1603","Overall","All Ages","All Races","All Grades"
"2016","Washington","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","36.1","32.0","40.2","797","Male","All Ages","All Races","All Grades"
"2016","Washington","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","31.5","27.4","35.6","806","Female","All Ages","All Races","All Grades"
"2015","Washington","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","66.6","63.6","69.6","1843","Overall","All Ages","All Races","All Grades"
"2015","Washington","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","64.3","60.0","68.6","881","Male","All Ages","All Races","All Grades"
"2015","Washington","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","69.4","65.3","73.5","962","Female","All Ages","All Races","All Grades"
"2015","Washington","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","33.4","30.4","36.4","1843","Overall","All Ages","All Races","All Grades"
"2015","Washington","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","35.7","31.4","40.0","881","Male","All Ages","All Races","All Grades"
"2015","Washington","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","30.6","26.5","34.7","962","Female","All Ages","All Races","All Grades"
"2014","Washington","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","71.0","67.6","74.4","1141","Overall","All Ages","All Races","All Grades"
"2014","Washington","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","70.9","66.0","75.8","538","Male","All Ages","All Races","All Grades"
"2014","Washington","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","71.2","66.5","75.9","603","Female","All Ages","All Races","All Grades"
"2014","Washington","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","29.0","25.6","32.4","1141","Overall","All Ages","All Races","All Grades"
"2014","Washington","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","29.1","24.2","34.0","538","Male","All Ages","All Races","All Grades"
"2014","Washington","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","28.8","24.1","33.5","603","Female","All Ages","All Races","All Grades"
"2013","Washington","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","70.6","67.5","73.7","1427","Overall","All Ages","All Races","All Grades"
"2013","Washington","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","69.5","65.1","73.9","658","Male","All Ages","All Races","All Grades"
"2013","Washington","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","71.9","67.6","76.2","769","Female","All Ages","All Races","All Grades"
"2013","Washington","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","29.4","26.3","32.5","1427","Overall","All Ages","All Races","All Grades"
"2013","Washington","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","30.5","26.1","34.9","658","Male","All Ages","All Races","All Grades"
"2013","Washington","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","28.1","23.8","32.4","769","Female","All Ages","All Races","All Grades"
"2016","West Virginia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","79.3","76.8","81.8","1523","Overall","All Ages","All Races","All Grades"
"2016","West Virginia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","77.2","73.5","80.9","707","Male","All Ages","All Races","All Grades"
"2016","West Virginia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","81.4","78.2","84.6","816","Female","All Ages","All Races","All Grades"
"2016","West Virginia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","20.7","18.2","23.2","1523","Overall","All Ages","All Races","All Grades"
"2016","West Virginia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","22.8","19.1","26.5","707","Male","All Ages","All Races","All Grades"
"2016","West Virginia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","18.6","15.4","21.8","816","Female","All Ages","All Races","All Grades"
"2015","West Virginia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","81.6","79.2","84.0","1336","Overall","All Ages","All Races","All Grades"
"2015","West Virginia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","79.6","75.9","83.3","613","Male","All Ages","All Races","All Grades"
"2015","West Virginia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","83.4","80.3","86.5","723","Female","All Ages","All Races","All Grades"
"2015","West Virginia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","18.4","16.0","20.8","1336","Overall","All Ages","All Races","All Grades"
"2015","West Virginia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","20.4","16.7","24.1","613","Male","All Ages","All Races","All Grades"
"2015","West Virginia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","16.6","13.5","19.7","723","Female","All Ages","All Races","All Grades"
"2014","West Virginia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","84.4","82.1","86.7","1367","Overall","All Ages","All Races","All Grades"
"2014","West Virginia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","81.0","77.2","84.8","599","Male","All Ages","All Races","All Grades"
"2014","West Virginia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","87.9","85.4","90.4","768","Female","All Ages","All Races","All Grades"
"2014","West Virginia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","15.6","13.3","17.9","1367","Overall","All Ages","All Races","All Grades"
"2014","West Virginia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","19.0","15.2","22.8","599","Male","All Ages","All Races","All Grades"
"2014","West Virginia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","12.1","9.6","14.6","768","Female","All Ages","All Races","All Grades"
"2013","West Virginia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","83.5","81.2","85.8","1388","Overall","All Ages","All Races","All Grades"
"2013","West Virginia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","81.7","78.1","85.3","606","Male","All Ages","All Races","All Grades"
"2013","West Virginia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","85.3","82.5","88.1","782","Female","All Ages","All Races","All Grades"
"2013","West Virginia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","16.5","14.2","18.8","1388","Overall","All Ages","All Races","All Grades"
"2013","West Virginia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","18.3","14.7","21.9","606","Male","All Ages","All Races","All Grades"
"2013","West Virginia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","14.7","11.9","17.5","782","Female","All Ages","All Races","All Grades"
"2016","Wisconsin","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","72.7","68.5","76.9","738","Overall","All Ages","All Races","All Grades"
"2016","Wisconsin","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","71.6","65.7","77.5","365","Male","All Ages","All Races","All Grades"
"2016","Wisconsin","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","73.9","67.8","80.0","373","Female","All Ages","All Races","All Grades"
"2016","Wisconsin","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","27.3","23.1","31.5","738","Overall","All Ages","All Races","All Grades"
"2016","Wisconsin","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","28.4","22.5","34.3","365","Male","All Ages","All Races","All Grades"
"2016","Wisconsin","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","26.1","20.0","32.2","373","Female","All Ages","All Races","All Grades"
"2015","Wisconsin","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","65.6","60.9","70.3","948","Overall","All Ages","All Races","All Grades"
"2015","Wisconsin","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","65.5","59.1","71.9","461","Male","All Ages","All Races","All Grades"
"2015","Wisconsin","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","65.8","58.9","72.7","487","Female","All Ages","All Races","All Grades"
"2015","Wisconsin","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","34.4","29.7","39.1","948","Overall","All Ages","All Races","All Grades"
"2015","Wisconsin","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","34.5","28.1","40.9","461","Male","All Ages","All Races","All Grades"
"2015","Wisconsin","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","34.2","27.3","41.1","487","Female","All Ages","All Races","All Grades"
"2014","Wisconsin","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","74.1","70.3","77.9","1013","Overall","All Ages","All Races","All Grades"
