,Year,Location Description,Data Source,Topic Description,Measure Description,Response,Data Value,Low Confidence Limit,High Confidence Limit,Sample Size,Gender,legislation percentage
288,2016,West Virginia,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,37.5,30.3,44.7,262,Overall,72.9
289,2016,West Virginia,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,42.1,31.6,52.6,120,Male,72.9
290,2016,West Virginia,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,32.7,23.3,42.1,142,Female,72.9
291,2016,West Virginia,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,62.5,55.3,69.7,262,Overall,72.9
292,2016,West Virginia,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,57.9,47.4,68.4,120,Male,72.9
293,2016,West Virginia,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,67.3,57.9,76.7,142,Female,72.9
294,2016,Wisconsin,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,29.6,20.9,38.3,174,Overall,84.4
295,2016,Wisconsin,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,36.7,24.4,49.0,97,Male,84.4
296,2016,Wisconsin,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,17.9,7.2,28.6,77,Female,84.4
297,2016,Wisconsin,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,70.4,61.7,79.1,174,Overall,84.4
298,2016,Wisconsin,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,63.3,51.0,75.6,97,Male,84.4
299,2016,Wisconsin,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,82.1,71.4,92.8,77,Female,84.4
300,2016,Wyoming,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,36.2,25.1,47.3,141,Overall,83.7
301,2016,Wyoming,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,41.9,26.4,57.4,65,Male,83.7
302,2016,Wyoming,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Every Day,29.0,14.6,43.4,76,Female,83.7
303,2016,Wyoming,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,63.8,52.7,74.9,141,Overall,83.7
304,2016,Wyoming,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,58.1,42.6,73.6,65,Male,83.7
305,2016,Wyoming,BRFSS,E-Cigarette Use (Adults),Frequency of Use,Some Days,71.0,56.6,85.4,76,Female,83.7
